,participant_A,participant_B
60306,11890221,11891956
60307,11890900,11907093
60308,11890440,11890992
60309,11890698,11890967
60310,11890200,11907178
60311,11890058,11890063
60312,11890978,11892213
60313,11890541,11890745
60314,11890114,11891268
60315,11890300,11891127
60316,11890285,11891080
60317,11890678,11891100
60318,11890674,11907089
60319,11890265,11890523
60320,11890668,11907171
60321,11890992,11891973
60322,11890102,11891325
60323,11890088,11890389
60324,11890453,11890694
60325,11890495,11890511
60326,11890245,11891274
60327,11890122,11890959
60328,11889650,11890125
60329,11890121,11890549
60330,11890074,11890567
60331,11890171,11892178
60332,11890598,11890617
60333,11890134,11890598
60334,11890750,11891080
60335,11890082,11891203
60336,11890540,11890967
60337,11890142,11890216
60338,11890272,11890432
60339,11890121,11890685
60340,11890078,11890477
60341,11890475,11890557
60342,11890416,11907136
60343,11890065,11891002
60344,11890125,11891034
60345,11890303,11890385
60346,11890109,11890575
60347,11890300,11891770
60348,11890366,11892182
60349,11890523,11907098
60350,11890557,11891047
60351,11890223,11890789
60352,11890126,11890900
60353,11890274,11890400
60354,11890376,11891731
60355,11890428,11892178
60356,11890518,11907098
60357,11890082,11907112
60358,11890194,11892183
60359,11890209,11890641
60360,11890346,11890594
60361,11890126,11890892
60362,11890482,11891944
60363,11890148,11890820
60364,11890114,11890707
60365,11890109,11890334
60366,11890251,11891973
60367,11890730,11891039
60368,11890155,11890734
60369,11890319,11891212
60370,11890185,11890946
60371,11890182,11890209
60372,11890598,11907178
60373,11890177,11891337
60374,11890177,11891086
60375,11890062,11891269
60376,11890205,11890265
60377,11890256,11890433
60378,11890157,11892208
60379,11890300,11890423
60380,11890113,11890673
60381,11890673,11891810
60382,11889718,11892065
60383,11890243,11890265
60384,11890907,11891268
60385,11890209,11891143
60386,11890995,11891267
60387,11890285,11891147
60388,11891136,11892045
60389,11890767,11890902
60390,11890272,11890490
60391,11890102,11892183
60392,11890243,11891966
60393,11890197,11890416
60394,11890193,11891730
60395,11890598,11890770
60396,11890084,11890400
60397,11890490,11890598
60398,11890132,11890967
60399,11890197,11890705
60400,11890287,11890299
60401,11890244,11890983
60402,11890310,11891181
60403,11889665,11890209
60404,11890545,11890618
60405,11890342,11890698
60406,11890675,11891941
60407,11890618,11891136
60408,11890101,11890784
60409,11890573,11890775
60410,11890319,11890869
60411,11890221,11890329
60412,11890674,11891025
60413,11890696,11891941
60414,11890367,11891143
60415,11890430,11891143
60416,11890205,11890685
60417,11890156,11891181
60418,11891212,11892003
60419,11890518,11891143
60420,11890874,11892214
60421,11890417,11890720
60422,11890168,11890529
60423,11890259,11892003
60424,11890253,11891110
60425,11890892,11891030
60426,11890576,11890898
60427,11890167,11890820
60428,11890065,11890641
60429,11890892,11891218
60430,11890096,11891143
60431,11890558,11891261
60432,11890361,11892224
60433,11890240,11890923
60434,11890470,11890995
60435,11890273,11891268
60436,11890082,11892213
60437,11890119,11907111
60438,11890089,11890396
60439,11890594,11892054
60440,11890511,11890647
60441,11890111,11890437
60442,11890567,11890694
60443,11890380,11891280
60444,11890324,11891047
60445,11890111,11890119
60446,11890374,11890801
60447,11890074,11890971
60448,11890107,11891249
60449,11890204,11891325
60450,11890077,11890191
60451,11890167,11890730
60452,11890346,11891127
60453,11890612,11890923
60454,11890100,11890223
60455,11890109,11891158
60456,11890158,11890770
60457,11890617,11891269
60458,11889652,11890221
60459,11890146,11892172
60460,11890284,11890673
60461,11890990,11892195
60462,11890837,11891261
60463,11890150,11890510
60464,11890094,11890687
60465,11890285,11890368
60466,11890273,11890406
60467,11890192,11890731
60468,11890091,11890415
60469,11890956,11891956
60470,11890320,11890548
60471,11890191,11890883
60472,11890310,11890805
60473,11890415,11891034
60474,11890775,11892065
60475,11890155,11890205
60476,11890510,11891218
60477,11890240,11891941
60478,11890529,11891231
60479,11890068,11890655
60480,11890079,11892045
60481,11891158,11892169
60482,11890249,11891173
60483,11890086,11890694
60484,11890804,11907178
60485,11890473,11891337
60486,11890652,11890956
60487,11891203,11891216
60488,11890121,11890789
60489,11890215,11892214
60490,11890284,11891944
60491,11890887,11890945
60492,11890099,11890100
60493,11890821,11891758
60494,11891203,11891961
60495,11890158,11890398
60496,11890082,11890198
60497,11890272,11890378
60498,11890992,11891082
60499,11890365,11890579
60500,11890437,11890902
60501,11890109,11891758
60502,11890118,11890694
60503,11890312,11892205
60504,11890123,11890430
60505,11891274,11907111
60506,11890105,11891007
60507,11890253,11891025
60508,11890418,11892250
60509,11890074,11891110
60510,11890548,11891727
60511,11890065,11891080
60512,11889651,11890601
60513,11890209,11890865
60514,11891944,11907178
60515,11890844,11892213
60516,11890965,11890978
60517,11890409,11890552
60518,11890767,11891110
60519,11890262,11891206
60520,11889645,11890741
60521,11890111,11890159
60522,11891762,11907171
60523,11890389,11891787
60524,11890175,11890245
60525,11890821,11891725
60526,11890548,11890812
60527,11890155,11890327
60528,11890607,11890730
60529,11890797,11891810
60530,11890418,11890909
60531,11890200,11890265
60532,11890210,11907112
60533,11891038,11891732
60534,11890579,11891249
60535,11890125,11890158
60536,11891134,11892205
60537,11890132,11890501
60538,11890767,11890789
60539,11891143,11892178
60540,11890157,11890490
60541,11890552,11890619
60542,11890495,11891127
60543,11890144,11890430
60544,11890089,11891997
60545,11889654,11890460
60546,11890243,11891961
60547,11890342,11891228
60548,11890072,11890314
60549,11890102,11890249
60550,11890211,11890753
60551,11890109,11890272
60552,11890149,11890285
60553,11890120,11890194
60554,11891274,11892169
60555,11891038,11891966
60556,11890285,11890750
60557,11890477,11891212
60558,11890163,11890784
60559,11890094,11890699
60560,11890168,11890328
60561,11890191,11890669
60562,11890400,11890685
60563,11890077,11891030
60564,11890147,11890396
60565,11890705,11890784
60566,11890077,11891249
60567,11889644,11890707
60568,11890226,11890253
60569,11890149,11890277
60570,11890495,11890850
60571,11890320,11891727
60572,11890173,11890659
60573,11890174,11891274
60574,11890134,11890490
60575,11890065,11891926
60576,11890601,11892224
60577,11890740,11891082
60578,11890501,11892183
60579,11890221,11890285
60580,11890549,11907089
60581,11890068,11890082
60582,11890274,11890440
60583,11890669,11892205
60584,11890557,11891270
60585,11891187,11892183
60586,11890484,11891730
60587,11890064,11890354
60588,11890182,11890992
60589,11890214,11892213
60590,11890299,11890900
60591,11890361,11907152
60592,11890134,11890701
60593,11892183,11892250
60594,11890594,11891759
60595,11890367,11892054
60596,11890734,11892172
60597,11890079,11890097
60598,11890059,11890990
60599,11890339,11891173
60600,11890861,11892178
60601,11890233,11890775
60602,11890331,11890423
60603,11890376,11892250
60604,11889650,11891732
60605,11890457,11891153
60606,11890221,11890956
60607,11890558,11890983
60608,11890331,11890433
60609,11890308,11890454
60610,11890244,11890612
60611,11890659,11890745
60612,11890086,11891115
60613,11890697,11890730
60614,11890720,11890883
60615,11890147,11891100
60616,11890720,11890858
60617,11890767,11890887
60618,11890147,11890541
60619,11890117,11890607
60620,11890484,11892079
60621,11890166,11891115
60622,11890111,11890422
60623,11890753,11890959
60624,11890641,11891025
60625,11890586,11892194
60626,11890518,11892172
60627,11890883,11891742
60628,11890210,11890844
60629,11890099,11890987
60630,11890237,11890282
60631,11890428,11891944
60632,11890699,11890700
60633,11890156,11890211
60634,11891797,11891961
60635,11890224,11890900
60636,11890365,11892022
60637,11891025,11907431
60638,11890097,11890198
60639,11890064,11890078
60640,11890524,11890557
60641,11890119,11890801
60642,11890127,11891060
60643,11890210,11890565
60644,11890367,11890749
60645,11890094,11890148
60646,11890183,11890855
60647,11890576,11890919
60648,11890354,11907098
60649,11890097,11890194
60650,11890194,11890698
60651,11890094,11892067
60652,11890870,11890997
60653,11890707,11892194
60654,11890299,11890478
60655,11890385,11891797
60656,11890142,11890699
60657,11890942,11907112
60658,11890303,11890363
60659,11890125,11890390
60660,11890160,11891028
60661,11890113,11890134
60662,11890659,11890983
60663,11889644,11891024
60664,11890100,11890149
60665,11890750,11890770
60666,11890127,11890770
60667,11890378,11907098
60668,11890618,11892250
60669,11890473,11890475
60670,11890861,11890892
60671,11890617,11891038
60672,11890154,11890274
60673,11890502,11890522
60674,11890468,11891777
60675,11890437,11890607
60676,11890154,11891086
60677,11890870,11890987
60678,11890156,11890659
60679,11890910,11891136
60680,11890477,11890956
60681,11890319,11890770
60682,11891212,11891732
60683,11890536,11890861
60684,11890753,11891080
60685,11890490,11907152
60686,11890821,11890965
60687,11890437,11892065
60688,11890511,11890946
60689,11890398,11890468
60690,11890064,11890216
60691,11890382,11890731
60692,11890731,11892194
60693,11890539,11891731
60694,11890749,11891025
60695,11890549,11890607
60696,11890191,11891322
60697,11890224,11891034
60698,11890059,11890652
60699,11890415,11890536
60700,11890287,11890552
60701,11890147,11890324
60702,11890389,11890617
60703,11890255,11890887
60704,11890285,11891758
60705,11890272,11891268
60706,11890701,11892213
60707,11891127,11892213
60708,11890221,11891941
60709,11890579,11892250
60710,11890082,11890108
60711,11890058,11890378
60712,11890378,11890995
60713,11890223,11891726
60714,11890078,11890573
60715,11890099,11890685
60716,11890244,11890869
60717,11890855,11891007
60718,11890157,11891110
60719,11890310,11890586
60720,11890271,11891956
60721,11891269,11891981
60722,11890558,11890992
60723,11890573,11907133
60724,11890960,11891115
60725,11890594,11891047
60726,11890194,11892182
60727,11890549,11890844
60728,11890992,11907431
60729,11890125,11892172
60730,11889649,11890209
60731,11890313,11890502
60732,11891038,11907431
60733,11890075,11891981
60734,11890146,11890618
60735,11890668,11890801
60736,11890700,11891269
60737,11890271,11890523
60738,11890205,11891322
60739,11890201,11890457
60740,11890196,11890669
60741,11891039,11907112
60742,11890122,11890385
60743,11890106,11890601
60744,11890579,11891770
60745,11890552,11890869
60746,11890946,11891187
60747,11890166,11891245
60748,11892194,11907171
60749,11890262,11891100
60750,11890730,11891981
60751,11890898,11891335
60752,11890107,11892214
60753,11890114,11890310
60754,11890482,11890698
60755,11890158,11892054
60756,11890694,11890821
60757,11890106,11890821
60758,11890191,11890983
60759,11891030,11892065
60760,11890091,11890641
60761,11890156,11890400
60762,11889644,11890240
60763,11890310,11890745
60764,11889688,11890114
60765,11890074,11890180
60766,11890478,11890734
60767,11890121,11890864
60768,11890700,11890965
60769,11890191,11892024
60770,11890440,11890814
60771,11890330,11907111
60772,11890121,11890855
60773,11890331,11890990
60774,11890189,11891762
60775,11890189,11890205
60776,11890289,11890581
60777,11890201,11890923
60778,11890363,11890529
60779,11891034,11891158
60780,11890312,11890586
60781,11890394,11891269
60782,11890107,11907178
60783,11890363,11891034
60784,11890149,11890157
60785,11890674,11890731
60786,11890641,11891011
60787,11890125,11890174
60788,11890086,11891274
60789,11890122,11890475
60790,11890255,11891245
60791,11890417,11890857
60792,11890967,11891203
60793,11890129,11890306
60794,11890204,11890707
60795,11890299,11891926
60796,11890363,11890437
60797,11890228,11890376
60798,11890196,11890418
60799,11890346,11890579
60800,11890707,11890910
60801,11890196,11891730
60802,11890233,11890990
60803,11889684,11890192
60804,11890086,11890541
60805,11889650,11890337
60806,11890874,11907089
60807,11889688,11890647
60808,11890678,11890741
60809,11890078,11890204
60810,11890967,11890983
60811,11890398,11891337
60812,11890063,11890409
60813,11890109,11892045
60814,11890814,11907133
60815,11890354,11891206
60816,11890198,11890376
60817,11890158,11891335
60818,11890299,11890698
60819,11890690,11891997
60820,11890707,11892003
60821,11890079,11890536
60822,11890346,11890552
60823,11890468,11890910
60824,11890314,11890697
60825,11891047,11891261
60826,11890320,11890670
60827,11889646,11892003
60828,11890887,11890997
60829,11890285,11891231
60830,11890226,11890371
60831,11890586,11891127
60832,11890331,11890997
60833,11890182,11890337
60834,11889649,11890694
60835,11890475,11891325
60836,11889688,11890540
60837,11890734,11891228
60838,11891100,11892224
60839,11890581,11891203
60840,11890078,11890174
60841,11890111,11890158
60842,11890635,11890668
60843,11890696,11890997
60844,11890172,11890598
60845,11890227,11890253
60846,11890690,11891732
60847,11890987,11891030
60848,11890598,11891981
60849,11890059,11890182
60850,11890511,11891926
60851,11890150,11890552
60852,11890415,11907098
60853,11890361,11890617
60854,11890685,11891110
60855,11890540,11907171
60856,11890367,11890858
60857,11890182,11890339
60858,11890088,11890245
60859,11890678,11891082
60860,11890319,11890415
60861,11889652,11890371
60862,11890501,11890811
60863,11890224,11890991
60864,11890147,11890185
60865,11890245,11890378
60866,11890204,11890907
60867,11890126,11890581
60868,11890432,11890587
60869,11890495,11891206
60870,11890898,11891034
60871,11890261,11891810
60872,11890313,11891268
60873,11890173,11891732
60874,11890117,11890477
60875,11890118,11907098
60876,11890216,11890457
60877,11890303,11890557
60878,11890114,11890172
60879,11890226,11890342
60880,11890541,11890775
60881,11890147,11890510
60882,11890422,11891007
60883,11890271,11890557
60884,11890094,11890453
60885,11890106,11890678
60886,11890641,11891732
60887,11890088,11890900
60888,11890113,11890271
60889,11890394,11890805
60890,11890129,11890273
60891,11890100,11890698
60892,11890062,11890148
60893,11890303,11891270
60894,11890303,11890576
60895,11889654,11890099
60896,11890171,11907111
60897,11890097,11890549
60898,11890215,11890287
60899,11890987,11891047
60900,11890156,11891011
60901,11890398,11890416
60902,11890134,11891732
60903,11890502,11892178
60904,11890210,11890536
60905,11890209,11891249
60906,11890132,11890960
60907,11890150,11890674
60908,11890557,11892201
60909,11890063,11890330
