,participant_A,participant_B
75949,11891228,11891961
75950,11890696,11890745
75951,11890144,11890598
75952,11890909,11891216
75953,11891020,11891997
75954,11890433,11892201
75955,11890617,11890670
75956,11890342,11890698
75957,11890150,11890245
75958,11890279,11892079
75959,11890565,11891269
75960,11890552,11890879
75961,11890612,11890797
75962,11890339,11892003
75963,11890749,11891973
75964,11890701,11890869
75965,11890143,11890196
75966,11890111,11890490
75967,11890174,11890389
75968,11890287,11891153
75969,11890659,11891007
75970,11890220,11907111
75971,11890265,11890454
75972,11890327,11891173
75973,11890229,11891025
75974,11890127,11890365
75975,11890983,11907111
75976,11890313,11890368
75977,11890177,11890775
75978,11890150,11890865
75979,11890460,11890855
75980,11890720,11890730
75981,11890172,11890427
75982,11890390,11891762
75983,11890302,11890690
75984,11890730,11890990
75985,11890221,11890299
75986,11890289,11891136
75987,11890193,11892178
75988,11890158,11890423
75989,11890470,11891136
75990,11889665,11907133
75991,11890502,11890740
75992,11890237,11891115
75993,11890173,11890691
75994,11890196,11891034
75995,11890978,11891158
75996,11890865,11892163
75997,11890157,11892045
75998,11889646,11891961
75999,11890277,11891730
76000,11890175,11891280
76001,11890134,11890855
76002,11890409,11890520
76003,11890331,11890396
76004,11890269,11892213
76005,11890287,11890523
76006,11891228,11892250
76007,11890923,11891100
76008,11890079,11890274
76009,11890331,11890407
76010,11890205,11890518
76011,11889643,11890707
76012,11890156,11890870
76013,11890064,11890219
76014,11890158,11890811
76015,11890253,11891140
76016,11889646,11890149
76017,11890106,11890342
76018,11890707,11907133
76019,11890328,11890396
76020,11890144,11890215
76021,11890558,11890978
76022,11890074,11890581
76023,11890088,11890482
76024,11890432,11892205
76025,11890398,11890406
76026,11890256,11890279
76027,11890295,11890367
76028,11890196,11890329
76029,11890701,11891153
76030,11890228,11890801
76031,11890126,11890299
76032,11890659,11890923
76033,11889652,11890366
76034,11891270,11907089
76035,11890327,11890741
76036,11890282,11891030
76037,11890167,11890696
76038,11890088,11891997
76039,11890118,11891206
76040,11890308,11892003
76041,11890669,11891725
76042,11890065,11890967
76043,11890223,11890567
76044,11890227,11890565
76045,11890477,11890789
76046,11891020,11891147
76047,11890473,11891337
76048,11890432,11890433
76049,11890674,11890805
76050,11890173,11890342
76051,11890576,11890966
76052,11890279,11891341
76053,11890221,11890396
76054,11890256,11892182
76055,11890118,11891727
76056,11890389,11890522
76057,11890337,11890579
76058,11890385,11890740
76059,11890245,11890960
76060,11890422,11890578
76061,11890698,11890864
76062,11889651,11891024
76063,11890457,11890523
76064,11890308,11892022
76065,11890122,11890524
76066,11890282,11890378
76067,11890523,11892214
76068,11890670,11891134
76069,11890227,11890299
76070,11890277,11890770
76071,11890804,11891216
76072,11890075,11890549
76073,11890319,11907111
76074,11890700,11891787
76075,11890117,11890306
76076,11890400,11891759
76077,11890997,11891270
76078,11890601,11890674
76079,11890109,11890635
76080,11890731,11890848
76081,11890655,11891115
76082,11890545,11890652
76083,11890072,11891981
76084,11890339,11891261
76085,11890959,11891206
76086,11890334,11890694
76087,11890378,11890617
76088,11890329,11890879
76089,11890107,11890724
76090,11890416,11891270
76091,11890417,11890734
76092,11890193,11890540
76093,11890967,11891727
76094,11890129,11892224
76095,11890900,11891115
76096,11890971,11891140
76097,11891730,11892195
76098,11890490,11890558
76099,11890331,11890545
76100,11890142,11890406
76101,11890158,11890612
76102,11890814,11891793
76103,11890194,11890394
76104,11891759,11891762
76105,11890215,11891028
76106,11890518,11892169
76107,11890220,11891158
76108,11890220,11890812
76109,11890132,11891941
76110,11890198,11891973
76111,11890369,11890394
76112,11890180,11890753
76113,11890233,11890565
76114,11890101,11890701
76115,11889651,11890143
76116,11890166,11890581
76117,11890163,11890174
76118,11890874,11891140
76119,11890240,11890308
76120,11890107,11891731
76121,11890990,11891173
76122,11890167,11890415
76123,11890303,11891926
76124,11890201,11890331
76125,11890088,11890454
76126,11889652,11890987
76127,11890300,11890902
76128,11890251,11891322
76129,11890192,11891080
76130,11890418,11892065
76131,11890111,11891082
76132,11890088,11891218
76133,11890226,11892214
76134,11891020,11891218
76135,11890121,11890312
76136,11890609,11890811
76137,11890484,11891742
76138,11890078,11891274
76139,11890197,11892194
76140,11907136,11907178
76141,11890423,11890617
76142,11890064,11890811
76143,11890617,11890685
76144,11890380,11891335
76145,11889684,11890159
76146,11890157,11890251
76147,11890144,11890814
76148,11889644,11891966
76149,11890617,11890673
76150,11890744,11891147
76151,11891335,11907109
76152,11889654,11891136
76153,11890523,11890864
76154,11890320,11892183
76155,11890313,11890668
76156,11890253,11890389
76157,11890330,11892051
76158,11891082,11891127
76159,11891245,11891280
76160,11889665,11890490
76161,11891143,11891944
76162,11890089,11890174
76163,11890159,11892065
76164,11890511,11892178
76165,11890211,11890378
76166,11890068,11890216
76167,11889688,11890548
76168,11889684,11890861
76169,11889649,11907431
76170,11890102,11890433
76171,11891787,11892208
76172,11890378,11890960
76173,11890091,11890991
76174,11890125,11890196
76175,11890089,11890848
76176,11890575,11892051
76177,11892003,11892205
76178,11891086,11907098
76179,11890151,11891335
76180,11890368,11891198
76181,11890100,11890960
76182,11890523,11890594
76183,11890160,11890966
76184,11889645,11890549
76185,11891082,11892067
76186,11890065,11890368
76187,11890196,11890869
76188,11890557,11891759
76189,11890180,11891777
76190,11890237,11891973
76191,11890575,11890865
76192,11891024,11892003
76193,11890601,11890902
76194,11890223,11891080
76195,11890365,11890428
76196,11890303,11890578
76197,11890237,11890557
76198,11890157,11890797
76199,11890374,11890945
76200,11889650,11890565
76201,11890100,11890354
76202,11890368,11890416
76203,11890300,11890457
76204,11890233,11907089
76205,11890440,11890910
76206,11890174,11890850
76207,11890125,11890540
76208,11890848,11891280
76209,11890220,11892065
76210,11890440,11907431
76211,11890099,11890342
76212,11890096,11891007
76213,11890339,11890978
76214,11890389,11890820
76215,11907133,11907136
76216,11890696,11891926
76217,11890573,11891212
76218,11889652,11890312
76219,11890475,11891231
76220,11890082,11890114
76221,11890673,11890879
76222,11890983,11891008
76223,11890277,11890320
76224,11890673,11891181
76225,11890578,11890883
76226,11890314,11890707
76227,11890210,11890261
76228,11890159,11891047
76229,11890422,11891777
76230,11890182,11907109
76231,11890394,11891011
76232,11890237,11890698
76233,11890082,11892024
76234,11890365,11890619
76235,11890324,11890427
76236,11891060,11891268
76237,11890233,11891147
76238,11890167,11890398
76239,11890576,11891020
76240,11890366,11892250
76241,11890089,11891034
76242,11890394,11890942
76243,11890394,11892045
76244,11890351,11890374
76245,11890237,11891216
76246,11890369,11891269
76247,11890351,11890484
76248,11890298,11890673
76249,11890696,11890750
76250,11890062,11890144
76251,11891038,11891322
76252,11890475,11890821
76253,11890289,11890655
76254,11890351,11892201
76255,11890423,11907431
76256,11890099,11890282
76257,11890064,11891726
76258,11890143,11892172
76259,11889651,11890730
76260,11890154,11890272
76261,11890077,11890200
76262,11890211,11891926
76263,11890971,11892003
76264,11890478,11890490
76265,11890724,11891810
76266,11890113,11890668
76267,11890173,11891268
76268,11890277,11890295
76269,11889649,11890299
76270,11890227,11890821
76271,11890767,11907118
76272,11890346,11890797
76273,11891110,11891314
76274,11890134,11890700
76275,11891080,11891730
76276,11890075,11891758
76277,11890269,11890850
76278,11890285,11890731
76279,11890945,11890960
76280,11890331,11890502
76281,11890539,11891218
76282,11890204,11890312
76283,11890129,11891008
76284,11890376,11890398
76285,11891025,11891082
76286,11890997,11891337
76287,11890396,11890457
76288,11890261,11890694
76289,11890084,11890329
76290,11890223,11890327
76291,11890059,11890558
76292,11890068,11891002
76293,11890175,11892003
76294,11891966,11892224
76295,11890423,11890698
76296,11890299,11891981
76297,11890418,11890707
76298,11890520,11892213
76299,11889718,11891181
76300,11890088,11890675
76301,11891231,11891325
76302,11890861,11892051
76303,11890398,11892205
76304,11890400,11891136
76305,11890354,11890518
76306,11890331,11892214
76307,11890114,11890299
76308,11889652,11890058
76309,11890609,11891212
76310,11890396,11891082
76311,11890215,11891261
76312,11890365,11890598
76313,11890423,11891025
76314,11890468,11890470
76315,11890607,11891727
76316,11891245,11891997
76317,11890182,11890910
76318,11890091,11890295
76319,11890363,11890635
76320,11890398,11892169
76321,11890423,11891759
76322,11890470,11890707
76323,11890211,11890501
76324,11890272,11890685
76325,11890331,11891127
76326,11890200,11890814
76327,11891758,11892169
76328,11890698,11890734
76329,11890470,11891269
76330,11890064,11890430
76331,11890259,11890990
76332,11890256,11890302
76333,11891758,11891797
76334,11890166,11891732
76335,11890417,11890565
76336,11889652,11890656
76337,11890065,11890339
76338,11890243,11890946
76339,11890180,11890365
76340,11890106,11890167
76341,11890192,11891147
76342,11890696,11891280
76343,11890473,11890995
76344,11890427,11892208
76345,11890168,11891279
76346,11890987,11892054
76347,11890127,11890741
76348,11890194,11892182
76349,11890150,11890669
76350,11890502,11890511
76351,11890858,11892024
76352,11890072,11890368
76353,11890330,11891187
76354,11890058,11891181
76355,11890956,11892205
76356,11890567,11890959
76357,11890197,11890351
76358,11890558,11891094
76359,11890339,11890678
76360,11890134,11890581
76361,11890323,11892051
76362,11890997,11891008
76363,11890077,11890312
76364,11891028,11891181
76365,11890578,11890857
76366,11890068,11907112
76367,11890105,11891134
76368,11890215,11892182
76369,11890226,11891187
76370,11890221,11890892
76371,11890775,11890945
76372,11890470,11891002
76373,11891732,11907178
76374,11890539,11890844
76375,11890539,11891127
76376,11892051,11892182
76377,11890223,11890923
76378,11891261,11891322
76379,11890784,11891231
76380,11890113,11890709
76381,11890668,11890997
76382,11890730,11890750
76383,11890097,11890108
76384,11890142,11890314
76385,11890065,11890861
76386,11890400,11892163
76387,11890149,11890946
76388,11890705,11890837
76389,11890541,11892003
76390,11890118,11890749
76391,11891127,11891249
76392,11890082,11890119
76393,11890097,11890287
76394,11890269,11891268
76395,11890091,11890805
76396,11891086,11891787
76397,11890354,11891762
76398,11890417,11891997
76399,11890312,11890598
76400,11890844,11890966
76401,11890437,11890558
76402,11890096,11890163
76403,11890205,11890995
76404,11891038,11892045
76405,11890520,11892172
76406,11890077,11891981
76407,11890079,11890299
76408,11890243,11890417
76409,11890289,11890844
76410,11890079,11890126
76411,11890100,11890132
76412,11890132,11892065
76413,11891153,11907136
76414,11890591,11892201
76415,11890079,11890612
76416,11890539,11892224
76417,11890123,11891322
76418,11889650,11890529
76419,11890251,11891727
76420,11890858,11891759
76421,11890520,11890909
76422,11890183,11890427
76423,11890865,11891094
76424,11890059,11890740
76425,11890126,11890655
76426,11890064,11890997
76427,11890334,11890380
76428,11890147,11891082
76429,11890327,11891335
76430,11890119,11890151
76431,11889651,11890518
76432,11890194,11890767
76433,11890166,11890298
76434,11891094,11891742
76435,11889718,11890329
76436,11890126,11890520
76437,11889665,11890398
76438,11890143,11890801
76439,11891206,11891732
76440,11890148,11890240
76441,11890363,11890470
76442,11890423,11891115
76443,11890183,11890814
76444,11891322,11892172
76445,11890102,11890168
76446,11890193,11891002
76447,11890673,11891966
76448,11890086,11890100
76449,11891231,11891941
76450,11889651,11890298
76451,11890510,11890601
76452,11890612,11890971
76453,11890146,11892045
76454,11890091,11891970
76455,11890111,11890591
76456,11890510,11890520
76457,11890797,11891956
76458,11890226,11892045
76459,11890369,11890390
76460,11891725,11907112
76461,11890396,11907098
76462,11890159,11891961
76463,11890581,11891269
76464,11890243,11891727
76465,11891231,11891732
76466,11890068,11890902
76467,11889650,11890220
76468,11890811,11907118
76469,11890289,11891726
76470,11890079,11890249
76471,11890868,11891020
76472,11890312,11890475
76473,11890720,11891134
76474,11890251,11891725
76475,11890857,11891206
76476,11889652,11890196
76477,11890063,11891926
76478,11890295,11890552
76479,11891030,11891231
76480,11890331,11890959
76481,11890237,11890907
76482,11890102,11890127
76483,11890674,11891140
76484,11890371,11890510
76485,11890144,11890812
76486,11890365,11891731
76487,11890166,11890870
76488,11890423,11890690
76489,11890108,11891173
76490,11890109,11891726
76491,11890422,11891100
76492,11890220,11907178
76493,11890956,11891267
76494,11890475,11890548
76495,11890329,11890675
76496,11890770,11890997
76497,11890417,11890978
76498,11890191,11891008
76499,11891025,11891961
76500,11890210,11892037
76501,11890529,11891762
76502,11890134,11890529
76503,11890148,11890339
76504,11891143,11891335
76505,11890180,11890997
76506,11890256,11891727
76507,11890524,11891173
76508,11890720,11890789
76509,11890118,11891181
76510,11890094,11890407
76511,11890072,11890591
76512,11890749,11890750
76513,11890282,11890687
76514,11890144,11890609
76515,11890063,11890277
76516,11889718,11890767
76517,11890320,11907109
76518,11889649,11890548
76519,11890216,11892079
76520,11890059,11890427
76521,11890330,11891039
76522,11890091,11907133
76523,11890477,11891020
76524,11890150,11890920
76525,11890289,11890965
76526,11890174,11907152
76527,11890201,11890558
76528,11890059,11890240
76529,11890400,11891770
76530,11890366,11890870
76531,11891147,11891153
76532,11890256,11890942
76533,11890229,11890581
76534,11890261,11890923
76535,11890183,11891279
76536,11890775,11891341
76537,11890205,11891147
76538,11890102,11890594
76539,11891941,11892213
76540,11890127,11890775
76541,11890185,11890902
76542,11890678,11892037
76543,11890385,11891810
76544,11890586,11891030
76545,11890086,11891725
76546,11890365,11892250
76547,11890418,11890730
76548,11890406,11891047
76549,11890144,11890192
76550,11889650,11890072
76551,11892172,11907116
76552,11889650,11890249
